,Agent_Home_Class_Name,Agent_Home_Class_Name_medium_related_medium_patents,Agent_Home_Class_Name_unrelated,Name,Name_medium_related_medium_patents,Name_unrelated,Agent_ID,Agent_ID_medium_related_medium_patents,Agent_ID_unrelated,Agent_Number_of_Patents_in_Class,Agent_Number_of_Patents_in_Class_medium_related_medium_patents,Agent_Number_of_Patents_in_Class_unrelated,Agent_Home_Class_IPC4,Agent_Home_Class_IPC4_medium_related_medium_patents,Agent_Home_Class_IPC4_unrelated,Relatedness,Relatedness_medium_related_medium_patents,Relatedness_unrelated,Application_Year,Application_Year_medium_related_medium_patents,Application_Year_unrelated
659788,Medical Preparations,Measuring Enzymes,Detergents,GEORG TSCHANK,LAWRENCE J MARNETT,HEINRICH BAUST,218544.0,233399.0,296229.0,6.0,2.0,0.0,A61K,C12Q,C11D,0.9333333373069763,0.2666666805744171,0.20000000298023224,1991,,
659789,Medical Preparations,Measuring Enzymes,Stimulated Emission Device,GEORG TSCHANK,LAWRENCE J MARNETT,MAKOTO ISHIHARA,218544.0,233399.0,301345.0,6.0,2.0,0.0,A61K,C12Q,H01S,0.9333333373069763,0.2666666805744171,0.06666667014360428,1991,,
659790,Medical Preparations,Measuring Enzymes,Macromolecular Compositions,GEORG TSCHANK,LAWRENCE J MARNETT,SHIU CHIN H SU,218544.0,233399.0,305536.0,6.0,2.0,0.0,A61K,C12Q,C08L,0.9333333373069763,0.2666666805744171,0.13333334028720856,1991,,
659791,Medical Preparations,Measuring Enzymes,Analyzing Materials,GEORG TSCHANK,LAWRENCE J MARNETT,MORTON RABAN,218544.0,233399.0,306730.0,6.0,2.0,0.0,A61K,C12Q,G01N,0.9333333373069763,0.2666666805744171,0.0,1991,,
659792,Medical Preparations,Measuring Enzymes,Analyzing Materials,GEORG TSCHANK,LAWRENCE J MARNETT,DAVID T DUROCHER,218544.0,233399.0,306731.0,6.0,2.0,0.0,A61K,C12Q,G01N,0.9333333373069763,0.2666666805744171,0.0,1991,,
659793,Medical Preparations,Measuring Enzymes,Rubber Treatment,GEORG TSCHANK,LAWRENCE J MARNETT,ATTILIO LAGOSTINA,218544.0,233399.0,319708.0,6.0,2.0,0.0,A61K,C12Q,C08C,0.9333333373069763,0.2666666805744171,0.13333334028720856,1991,,
659794,Medical Preparations,Measuring Enzymes,Animal Feed,GEORG TSCHANK,LAWRENCE J MARNETT,TIMOTHY D PHILLIPS,218544.0,233399.0,322522.0,6.0,2.0,0.0,A61K,C12Q,A23K,0.9333333373069763,0.2666666805744171,0.20000000298023224,1991,,
659795,Medical Preparations,Measuring Enzymes,Separation,GEORG TSCHANK,LAWRENCE J MARNETT,KEVIN F GIRONDA,218544.0,233399.0,325397.0,6.0,2.0,0.0,A61K,C12Q,B01D,0.9333333373069763,0.2666666805744171,0.0,1991,,
659796,Medical Preparations,Steroids,Layered Products,GEORG TSCHANK,ALAN D ADAMS,WILLIAM J MCKILLIP,218544.0,266536.0,9288.0,6.0,4.0,0.0,A61K,C07J,B32B,0.9333333373069763,0.46666666865348816,0.0,1991,,
659797,Medical Preparations,Steroids,Photomechanical Process,GEORG TSCHANK,ALAN D ADAMS,EBERHARD KUEHN,218544.0,266536.0,19486.0,6.0,4.0,0.0,A61K,C07J,G03F,0.9333333373069763,0.46666666865348816,0.0,1991,,
659798,Medical Preparations,Steroids,Explosive Compositions,GEORG TSCHANK,ALAN D ADAMS,MARY M STINECIPHER,218544.0,266536.0,124053.0,6.0,4.0,0.0,A61K,C07J,C06B,0.9333333373069763,0.46666666865348816,0.13333334028720856,1991,,
659799,Medical Preparations,Steroids,Hot Caffeinated Beverages,GEORG TSCHANK,ALAN D ADAMS,TITO L LUNDER,218544.0,266536.0,136486.0,6.0,4.0,0.0,A61K,C07J,A23F,0.9333333373069763,0.46666666865348816,0.13333334028720856,1991,,
659800,Medical Preparations,Steroids,Electrolytic Refinement,GEORG TSCHANK,ALAN D ADAMS,CHIEN M WAI,218544.0,266536.0,162451.0,6.0,4.0,0.0,A61K,C07J,C25C,0.9333333373069763,0.46666666865348816,0.0,1991,,
659801,Medical Preparations,Steroids,Polysaccharides,GEORG TSCHANK,ALAN D ADAMS,MARIA SZILASI,218544.0,266536.0,175973.0,6.0,4.0,0.0,A61K,C07J,C08B,0.9333333373069763,0.46666666865348816,0.20000000298023224,1991,,
659802,Medical Preparations,Steroids,Separation,GEORG TSCHANK,ALAN D ADAMS,HARTWIG VOSS,218544.0,266536.0,232261.0,6.0,4.0,0.0,A61K,C07J,B01D,0.9333333373069763,0.46666666865348816,0.0,1991,,
659803,Medical Preparations,Steroids,Macromolecular Compositions,GEORG TSCHANK,ALAN D ADAMS,HIDEKI KOMATSU,218544.0,266536.0,246485.0,6.0,4.0,0.0,A61K,C07J,C08L,0.9333333373069763,0.46666666865348816,0.13333334028720856,1991,,
659804,Medical Preparations,Steroids,Detergents,GEORG TSCHANK,ALAN D ADAMS,WOLFGANG GROSS,218544.0,266536.0,259835.0,6.0,4.0,0.0,A61K,C07J,C11D,0.9333333373069763,0.46666666865348816,0.20000000298023224,1991,,
659805,Medical Preparations,Steroids,Analyzing Materials,GEORG TSCHANK,ALAN D ADAMS,STANLEY R BOUMA,218544.0,266536.0,286571.0,6.0,4.0,0.0,A61K,C07J,G01N,0.9333333373069763,0.46666666865348816,0.0,1991,,
659806,Medical Preparations,Steroids,Ceramics,GEORG TSCHANK,ALAN D ADAMS,CLAUDE FILLIATRE,218544.0,266536.0,290793.0,6.0,4.0,0.0,A61K,C07J,C04B,0.9333333373069763,0.46666666865348816,0.0,1991,,
659807,Medical Preparations,Steroids,Detergents,GEORG TSCHANK,ALAN D ADAMS,HEINRICH BAUST,218544.0,266536.0,296229.0,6.0,4.0,0.0,A61K,C07J,C11D,0.9333333373069763,0.46666666865348816,0.20000000298023224,1991,,
659808,Medical Preparations,Steroids,Stimulated Emission Device,GEORG TSCHANK,ALAN D ADAMS,MAKOTO ISHIHARA,218544.0,266536.0,301345.0,6.0,4.0,0.0,A61K,C07J,H01S,0.9333333373069763,0.46666666865348816,0.06666667014360428,1991,,
659809,Medical Preparations,Steroids,Macromolecular Compositions,GEORG TSCHANK,ALAN D ADAMS,SHIU CHIN H SU,218544.0,266536.0,305536.0,6.0,4.0,0.0,A61K,C07J,C08L,0.9333333373069763,0.46666666865348816,0.13333334028720856,1991,,
659810,Medical Preparations,Steroids,Analyzing Materials,GEORG TSCHANK,ALAN D ADAMS,MORTON RABAN,218544.0,266536.0,306730.0,6.0,4.0,0.0,A61K,C07J,G01N,0.9333333373069763,0.46666666865348816,0.0,1991,,
659811,Medical Preparations,Steroids,Analyzing Materials,GEORG TSCHANK,ALAN D ADAMS,DAVID T DUROCHER,218544.0,266536.0,306731.0,6.0,4.0,0.0,A61K,C07J,G01N,0.9333333373069763,0.46666666865348816,0.0,1991,,
659812,Medical Preparations,Steroids,Rubber Treatment,GEORG TSCHANK,ALAN D ADAMS,ATTILIO LAGOSTINA,218544.0,266536.0,319708.0,6.0,4.0,0.0,A61K,C07J,C08C,0.9333333373069763,0.46666666865348816,0.13333334028720856,1991,,
659813,Medical Preparations,Steroids,Animal Feed,GEORG TSCHANK,ALAN D ADAMS,TIMOTHY D PHILLIPS,218544.0,266536.0,322522.0,6.0,4.0,0.0,A61K,C07J,A23K,0.9333333373069763,0.46666666865348816,0.20000000298023224,1991,,
659814,Medical Preparations,Steroids,Separation,GEORG TSCHANK,ALAN D ADAMS,KEVIN F GIRONDA,218544.0,266536.0,325397.0,6.0,4.0,0.0,A61K,C07J,B01D,0.9333333373069763,0.46666666865348816,0.0,1991,,
659815,Medical Preparations,Detergents,Layered Products,GEORG TSCHANK,DAVID J BATAL,WILLIAM J MCKILLIP,218544.0,294435.0,9288.0,6.0,2.0,0.0,A61K,C11D,B32B,0.9333333373069763,0.20000000298023224,0.0,1991,,
659816,Medical Preparations,Detergents,Photomechanical Process,GEORG TSCHANK,DAVID J BATAL,EBERHARD KUEHN,218544.0,294435.0,19486.0,6.0,2.0,0.0,A61K,C11D,G03F,0.9333333373069763,0.20000000298023224,0.0,1991,,
659817,Medical Preparations,Detergents,Explosive Compositions,GEORG TSCHANK,DAVID J BATAL,MARY M STINECIPHER,218544.0,294435.0,124053.0,6.0,2.0,0.0,A61K,C11D,C06B,0.9333333373069763,0.20000000298023224,0.13333334028720856,1991,,
659818,Medical Preparations,Detergents,Hot Caffeinated Beverages,GEORG TSCHANK,DAVID J BATAL,TITO L LUNDER,218544.0,294435.0,136486.0,6.0,2.0,0.0,A61K,C11D,A23F,0.9333333373069763,0.20000000298023224,0.13333334028720856,1991,,
659819,Medical Preparations,Detergents,Electrolytic Refinement,GEORG TSCHANK,DAVID J BATAL,CHIEN M WAI,218544.0,294435.0,162451.0,6.0,2.0,0.0,A61K,C11D,C25C,0.9333333373069763,0.20000000298023224,0.0,1991,,
659820,Medical Preparations,Detergents,Polysaccharides,GEORG TSCHANK,DAVID J BATAL,MARIA SZILASI,218544.0,294435.0,175973.0,6.0,2.0,0.0,A61K,C11D,C08B,0.9333333373069763,0.20000000298023224,0.20000000298023224,1991,,
659821,Medical Preparations,Detergents,Separation,GEORG TSCHANK,DAVID J BATAL,HARTWIG VOSS,218544.0,294435.0,232261.0,6.0,2.0,0.0,A61K,C11D,B01D,0.9333333373069763,0.20000000298023224,0.0,1991,,
659822,Medical Preparations,Detergents,Macromolecular Compositions,GEORG TSCHANK,DAVID J BATAL,HIDEKI KOMATSU,218544.0,294435.0,246485.0,6.0,2.0,0.0,A61K,C11D,C08L,0.9333333373069763,0.20000000298023224,0.13333334028720856,1991,,
659824,Medical Preparations,Detergents,Analyzing Materials,GEORG TSCHANK,DAVID J BATAL,STANLEY R BOUMA,218544.0,294435.0,286571.0,6.0,2.0,0.0,A61K,C11D,G01N,0.9333333373069763,0.20000000298023224,0.0,1991,,
659825,Medical Preparations,Detergents,Ceramics,GEORG TSCHANK,DAVID J BATAL,CLAUDE FILLIATRE,218544.0,294435.0,290793.0,6.0,2.0,0.0,A61K,C11D,C04B,0.9333333373069763,0.20000000298023224,0.0,1991,,
659827,Medical Preparations,Detergents,Stimulated Emission Device,GEORG TSCHANK,DAVID J BATAL,MAKOTO ISHIHARA,218544.0,294435.0,301345.0,6.0,2.0,0.0,A61K,C11D,H01S,0.9333333373069763,0.20000000298023224,0.06666667014360428,1991,,
659828,Medical Preparations,Detergents,Macromolecular Compositions,GEORG TSCHANK,DAVID J BATAL,SHIU CHIN H SU,218544.0,294435.0,305536.0,6.0,2.0,0.0,A61K,C11D,C08L,0.9333333373069763,0.20000000298023224,0.13333334028720856,1991,,
659829,Medical Preparations,Detergents,Analyzing Materials,GEORG TSCHANK,DAVID J BATAL,MORTON RABAN,218544.0,294435.0,306730.0,6.0,2.0,0.0,A61K,C11D,G01N,0.9333333373069763,0.20000000298023224,0.0,1991,,
659830,Medical Preparations,Detergents,Analyzing Materials,GEORG TSCHANK,DAVID J BATAL,DAVID T DUROCHER,218544.0,294435.0,306731.0,6.0,2.0,0.0,A61K,C11D,G01N,0.9333333373069763,0.20000000298023224,0.0,1991,,
659831,Medical Preparations,Detergents,Rubber Treatment,GEORG TSCHANK,DAVID J BATAL,ATTILIO LAGOSTINA,218544.0,294435.0,319708.0,6.0,2.0,0.0,A61K,C11D,C08C,0.9333333373069763,0.20000000298023224,0.13333334028720856,1991,,
659832,Medical Preparations,Detergents,Animal Feed,GEORG TSCHANK,DAVID J BATAL,TIMOTHY D PHILLIPS,218544.0,294435.0,322522.0,6.0,2.0,0.0,A61K,C11D,A23K,0.9333333373069763,0.20000000298023224,0.20000000298023224,1991,,
659833,Medical Preparations,Detergents,Separation,GEORG TSCHANK,DAVID J BATAL,KEVIN F GIRONDA,218544.0,294435.0,325397.0,6.0,2.0,0.0,A61K,C11D,B01D,0.9333333373069763,0.20000000298023224,0.0,1991,,
659834,Medical Preparations,Peptides,Layered Products,GEORG TSCHANK,MARINA CIOMEI,WILLIAM J MCKILLIP,218544.0,307657.0,9288.0,6.0,2.0,0.0,A61K,C07K,B32B,0.9333333373069763,0.2666666805744171,0.0,1991,,
659835,Medical Preparations,Peptides,Photomechanical Process,GEORG TSCHANK,MARINA CIOMEI,EBERHARD KUEHN,218544.0,307657.0,19486.0,6.0,2.0,0.0,A61K,C07K,G03F,0.9333333373069763,0.2666666805744171,0.0,1991,,
659836,Medical Preparations,Peptides,Explosive Compositions,GEORG TSCHANK,MARINA CIOMEI,MARY M STINECIPHER,218544.0,307657.0,124053.0,6.0,2.0,0.0,A61K,C07K,C06B,0.9333333373069763,0.2666666805744171,0.13333334028720856,1991,,
659837,Medical Preparations,Peptides,Hot Caffeinated Beverages,GEORG TSCHANK,MARINA CIOMEI,TITO L LUNDER,218544.0,307657.0,136486.0,6.0,2.0,0.0,A61K,C07K,A23F,0.9333333373069763,0.2666666805744171,0.13333334028720856,1991,,
659838,Medical Preparations,Peptides,Electrolytic Refinement,GEORG TSCHANK,MARINA CIOMEI,CHIEN M WAI,218544.0,307657.0,162451.0,6.0,2.0,0.0,A61K,C07K,C25C,0.9333333373069763,0.2666666805744171,0.0,1991,,
659839,Medical Preparations,Peptides,Polysaccharides,GEORG TSCHANK,MARINA CIOMEI,MARIA SZILASI,218544.0,307657.0,175973.0,6.0,2.0,0.0,A61K,C07K,C08B,0.9333333373069763,0.2666666805744171,0.20000000298023224,1991,,
659840,Medical Preparations,Peptides,Separation,GEORG TSCHANK,MARINA CIOMEI,HARTWIG VOSS,218544.0,307657.0,232261.0,6.0,2.0,0.0,A61K,C07K,B01D,0.9333333373069763,0.2666666805744171,0.0,1991,,
659841,Medical Preparations,Peptides,Macromolecular Compositions,GEORG TSCHANK,MARINA CIOMEI,HIDEKI KOMATSU,218544.0,307657.0,246485.0,6.0,2.0,0.0,A61K,C07K,C08L,0.9333333373069763,0.2666666805744171,0.13333334028720856,1991,,
659842,Medical Preparations,Peptides,Detergents,GEORG TSCHANK,MARINA CIOMEI,WOLFGANG GROSS,218544.0,307657.0,259835.0,6.0,2.0,0.0,A61K,C07K,C11D,0.9333333373069763,0.2666666805744171,0.20000000298023224,1991,,
659843,Medical Preparations,Peptides,Analyzing Materials,GEORG TSCHANK,MARINA CIOMEI,STANLEY R BOUMA,218544.0,307657.0,286571.0,6.0,2.0,0.0,A61K,C07K,G01N,0.9333333373069763,0.2666666805744171,0.0,1991,,
659844,Medical Preparations,Peptides,Ceramics,GEORG TSCHANK,MARINA CIOMEI,CLAUDE FILLIATRE,218544.0,307657.0,290793.0,6.0,2.0,0.0,A61K,C07K,C04B,0.9333333373069763,0.2666666805744171,0.0,1991,,
659845,Medical Preparations,Peptides,Detergents,GEORG TSCHANK,MARINA CIOMEI,HEINRICH BAUST,218544.0,307657.0,296229.0,6.0,2.0,0.0,A61K,C07K,C11D,0.9333333373069763,0.2666666805744171,0.20000000298023224,1991,,
659846,Medical Preparations,Peptides,Stimulated Emission Device,GEORG TSCHANK,MARINA CIOMEI,MAKOTO ISHIHARA,218544.0,307657.0,301345.0,6.0,2.0,0.0,A61K,C07K,H01S,0.9333333373069763,0.2666666805744171,0.06666667014360428,1991,,
659847,Medical Preparations,Peptides,Macromolecular Compositions,GEORG TSCHANK,MARINA CIOMEI,SHIU CHIN H SU,218544.0,307657.0,305536.0,6.0,2.0,0.0,A61K,C07K,C08L,0.9333333373069763,0.2666666805744171,0.13333334028720856,1991,,
659848,Medical Preparations,Peptides,Analyzing Materials,GEORG TSCHANK,MARINA CIOMEI,MORTON RABAN,218544.0,307657.0,306730.0,6.0,2.0,0.0,A61K,C07K,G01N,0.9333333373069763,0.2666666805744171,0.0,1991,,
659849,Medical Preparations,Peptides,Analyzing Materials,GEORG TSCHANK,MARINA CIOMEI,DAVID T DUROCHER,218544.0,307657.0,306731.0,6.0,2.0,0.0,A61K,C07K,G01N,0.9333333373069763,0.2666666805744171,0.0,1991,,
659850,Medical Preparations,Peptides,Rubber Treatment,GEORG TSCHANK,MARINA CIOMEI,ATTILIO LAGOSTINA,218544.0,307657.0,319708.0,6.0,2.0,0.0,A61K,C07K,C08C,0.9333333373069763,0.2666666805744171,0.13333334028720856,1991,,
659851,Medical Preparations,Peptides,Animal Feed,GEORG TSCHANK,MARINA CIOMEI,TIMOTHY D PHILLIPS,218544.0,307657.0,322522.0,6.0,2.0,0.0,A61K,C07K,A23K,0.9333333373069763,0.2666666805744171,0.20000000298023224,1991,,
659852,Medical Preparations,Peptides,Separation,GEORG TSCHANK,MARINA CIOMEI,KEVIN F GIRONDA,218544.0,307657.0,325397.0,6.0,2.0,0.0,A61K,C07K,B01D,0.9333333373069763,0.2666666805744171,0.0,1991,,
659853,Medical Preparations,Measuring Enzymes,Layered Products,LARRY LEWIS KLEIN,LAWRENCE J MARNETT,WILLIAM J MCKILLIP,223878.0,233399.0,9288.0,8.0,2.0,0.0,A61K,C12Q,B32B,0.9333333373069763,0.2666666805744171,0.0,1991,,
659854,Medical Preparations,Measuring Enzymes,Photomechanical Process,LARRY LEWIS KLEIN,LAWRENCE J MARNETT,EBERHARD KUEHN,223878.0,233399.0,19486.0,8.0,2.0,0.0,A61K,C12Q,G03F,0.9333333373069763,0.2666666805744171,0.0,1991,,
659855,Medical Preparations,Measuring Enzymes,Explosive Compositions,LARRY LEWIS KLEIN,LAWRENCE J MARNETT,MARY M STINECIPHER,223878.0,233399.0,124053.0,8.0,2.0,0.0,A61K,C12Q,C06B,0.9333333373069763,0.2666666805744171,0.13333334028720856,1991,,
659856,Medical Preparations,Measuring Enzymes,Hot Caffeinated Beverages,LARRY LEWIS KLEIN,LAWRENCE J MARNETT,TITO L LUNDER,223878.0,233399.0,136486.0,8.0,2.0,0.0,A61K,C12Q,A23F,0.9333333373069763,0.2666666805744171,0.13333334028720856,1991,,
659857,Medical Preparations,Measuring Enzymes,Electrolytic Refinement,LARRY LEWIS KLEIN,LAWRENCE J MARNETT,CHIEN M WAI,223878.0,233399.0,162451.0,8.0,2.0,0.0,A61K,C12Q,C25C,0.9333333373069763,0.2666666805744171,0.0,1991,,
659858,Medical Preparations,Measuring Enzymes,Polysaccharides,LARRY LEWIS KLEIN,LAWRENCE J MARNETT,MARIA SZILASI,223878.0,233399.0,175973.0,8.0,2.0,0.0,A61K,C12Q,C08B,0.9333333373069763,0.2666666805744171,0.20000000298023224,1991,,
659859,Medical Preparations,Measuring Enzymes,Separation,LARRY LEWIS KLEIN,LAWRENCE J MARNETT,HARTWIG VOSS,223878.0,233399.0,232261.0,8.0,2.0,0.0,A61K,C12Q,B01D,0.9333333373069763,0.2666666805744171,0.0,1991,,
659860,Medical Preparations,Measuring Enzymes,Macromolecular Compositions,LARRY LEWIS KLEIN,LAWRENCE J MARNETT,HIDEKI KOMATSU,223878.0,233399.0,246485.0,8.0,2.0,0.0,A61K,C12Q,C08L,0.9333333373069763,0.2666666805744171,0.13333334028720856,1991,,
659861,Medical Preparations,Measuring Enzymes,Detergents,LARRY LEWIS KLEIN,LAWRENCE J MARNETT,WOLFGANG GROSS,223878.0,233399.0,259835.0,8.0,2.0,0.0,A61K,C12Q,C11D,0.9333333373069763,0.2666666805744171,0.20000000298023224,1991,,
659862,Medical Preparations,Measuring Enzymes,Analyzing Materials,LARRY LEWIS KLEIN,LAWRENCE J MARNETT,STANLEY R BOUMA,223878.0,233399.0,286571.0,8.0,2.0,0.0,A61K,C12Q,G01N,0.9333333373069763,0.2666666805744171,0.0,1991,,
659863,Medical Preparations,Measuring Enzymes,Ceramics,LARRY LEWIS KLEIN,LAWRENCE J MARNETT,CLAUDE FILLIATRE,223878.0,233399.0,290793.0,8.0,2.0,0.0,A61K,C12Q,C04B,0.9333333373069763,0.2666666805744171,0.0,1991,,
659864,Medical Preparations,Measuring Enzymes,Detergents,LARRY LEWIS KLEIN,LAWRENCE J MARNETT,HEINRICH BAUST,223878.0,233399.0,296229.0,8.0,2.0,0.0,A61K,C12Q,C11D,0.9333333373069763,0.2666666805744171,0.20000000298023224,1991,,
659865,Medical Preparations,Measuring Enzymes,Stimulated Emission Device,LARRY LEWIS KLEIN,LAWRENCE J MARNETT,MAKOTO ISHIHARA,223878.0,233399.0,301345.0,8.0,2.0,0.0,A61K,C12Q,H01S,0.9333333373069763,0.2666666805744171,0.06666667014360428,1991,,
659866,Medical Preparations,Measuring Enzymes,Macromolecular Compositions,LARRY LEWIS KLEIN,LAWRENCE J MARNETT,SHIU CHIN H SU,223878.0,233399.0,305536.0,8.0,2.0,0.0,A61K,C12Q,C08L,0.9333333373069763,0.2666666805744171,0.13333334028720856,1991,,
659867,Medical Preparations,Measuring Enzymes,Analyzing Materials,LARRY LEWIS KLEIN,LAWRENCE J MARNETT,MORTON RABAN,223878.0,233399.0,306730.0,8.0,2.0,0.0,A61K,C12Q,G01N,0.9333333373069763,0.2666666805744171,0.0,1991,,
659868,Medical Preparations,Measuring Enzymes,Analyzing Materials,LARRY LEWIS KLEIN,LAWRENCE J MARNETT,DAVID T DUROCHER,223878.0,233399.0,306731.0,8.0,2.0,0.0,A61K,C12Q,G01N,0.9333333373069763,0.2666666805744171,0.0,1991,,
659869,Medical Preparations,Measuring Enzymes,Rubber Treatment,LARRY LEWIS KLEIN,LAWRENCE J MARNETT,ATTILIO LAGOSTINA,223878.0,233399.0,319708.0,8.0,2.0,0.0,A61K,C12Q,C08C,0.9333333373069763,0.2666666805744171,0.13333334028720856,1991,,
659870,Medical Preparations,Measuring Enzymes,Animal Feed,LARRY LEWIS KLEIN,LAWRENCE J MARNETT,TIMOTHY D PHILLIPS,223878.0,233399.0,322522.0,8.0,2.0,0.0,A61K,C12Q,A23K,0.9333333373069763,0.2666666805744171,0.20000000298023224,1991,,
659871,Medical Preparations,Measuring Enzymes,Separation,LARRY LEWIS KLEIN,LAWRENCE J MARNETT,KEVIN F GIRONDA,223878.0,233399.0,325397.0,8.0,2.0,0.0,A61K,C12Q,B01D,0.9333333373069763,0.2666666805744171,0.0,1991,,
659872,Medical Preparations,Steroids,Layered Products,LARRY LEWIS KLEIN,ALAN D ADAMS,WILLIAM J MCKILLIP,223878.0,266536.0,9288.0,8.0,4.0,0.0,A61K,C07J,B32B,0.9333333373069763,0.46666666865348816,0.0,1991,,
659873,Medical Preparations,Steroids,Photomechanical Process,LARRY LEWIS KLEIN,ALAN D ADAMS,EBERHARD KUEHN,223878.0,266536.0,19486.0,8.0,4.0,0.0,A61K,C07J,G03F,0.9333333373069763,0.46666666865348816,0.0,1991,,
659874,Medical Preparations,Steroids,Explosive Compositions,LARRY LEWIS KLEIN,ALAN D ADAMS,MARY M STINECIPHER,223878.0,266536.0,124053.0,8.0,4.0,0.0,A61K,C07J,C06B,0.9333333373069763,0.46666666865348816,0.13333334028720856,1991,,
659875,Medical Preparations,Steroids,Hot Caffeinated Beverages,LARRY LEWIS KLEIN,ALAN D ADAMS,TITO L LUNDER,223878.0,266536.0,136486.0,8.0,4.0,0.0,A61K,C07J,A23F,0.9333333373069763,0.46666666865348816,0.13333334028720856,1991,,
659876,Medical Preparations,Steroids,Electrolytic Refinement,LARRY LEWIS KLEIN,ALAN D ADAMS,CHIEN M WAI,223878.0,266536.0,162451.0,8.0,4.0,0.0,A61K,C07J,C25C,0.9333333373069763,0.46666666865348816,0.0,1991,,
659877,Medical Preparations,Steroids,Polysaccharides,LARRY LEWIS KLEIN,ALAN D ADAMS,MARIA SZILASI,223878.0,266536.0,175973.0,8.0,4.0,0.0,A61K,C07J,C08B,0.9333333373069763,0.46666666865348816,0.20000000298023224,1991,,
659878,Medical Preparations,Steroids,Separation,LARRY LEWIS KLEIN,ALAN D ADAMS,HARTWIG VOSS,223878.0,266536.0,232261.0,8.0,4.0,0.0,A61K,C07J,B01D,0.9333333373069763,0.46666666865348816,0.0,1991,,
659879,Medical Preparations,Steroids,Macromolecular Compositions,LARRY LEWIS KLEIN,ALAN D ADAMS,HIDEKI KOMATSU,223878.0,266536.0,246485.0,8.0,4.0,0.0,A61K,C07J,C08L,0.9333333373069763,0.46666666865348816,0.13333334028720856,1991,,
659880,Medical Preparations,Steroids,Detergents,LARRY LEWIS KLEIN,ALAN D ADAMS,WOLFGANG GROSS,223878.0,266536.0,259835.0,8.0,4.0,0.0,A61K,C07J,C11D,0.9333333373069763,0.46666666865348816,0.20000000298023224,1991,,
659881,Medical Preparations,Steroids,Analyzing Materials,LARRY LEWIS KLEIN,ALAN D ADAMS,STANLEY R BOUMA,223878.0,266536.0,286571.0,8.0,4.0,0.0,A61K,C07J,G01N,0.9333333373069763,0.46666666865348816,0.0,1991,,
659882,Medical Preparations,Steroids,Ceramics,LARRY LEWIS KLEIN,ALAN D ADAMS,CLAUDE FILLIATRE,223878.0,266536.0,290793.0,8.0,4.0,0.0,A61K,C07J,C04B,0.9333333373069763,0.46666666865348816,0.0,1991,,
659883,Medical Preparations,Steroids,Detergents,LARRY LEWIS KLEIN,ALAN D ADAMS,HEINRICH BAUST,223878.0,266536.0,296229.0,8.0,4.0,0.0,A61K,C07J,C11D,0.9333333373069763,0.46666666865348816,0.20000000298023224,1991,,
659884,Medical Preparations,Steroids,Stimulated Emission Device,LARRY LEWIS KLEIN,ALAN D ADAMS,MAKOTO ISHIHARA,223878.0,266536.0,301345.0,8.0,4.0,0.0,A61K,C07J,H01S,0.9333333373069763,0.46666666865348816,0.06666667014360428,1991,,
659885,Medical Preparations,Steroids,Macromolecular Compositions,LARRY LEWIS KLEIN,ALAN D ADAMS,SHIU CHIN H SU,223878.0,266536.0,305536.0,8.0,4.0,0.0,A61K,C07J,C08L,0.9333333373069763,0.46666666865348816,0.13333334028720856,1991,,
659886,Medical Preparations,Steroids,Analyzing Materials,LARRY LEWIS KLEIN,ALAN D ADAMS,MORTON RABAN,223878.0,266536.0,306730.0,8.0,4.0,0.0,A61K,C07J,G01N,0.9333333373069763,0.46666666865348816,0.0,1991,,
659887,Medical Preparations,Steroids,Analyzing Materials,LARRY LEWIS KLEIN,ALAN D ADAMS,DAVID T DUROCHER,223878.0,266536.0,306731.0,8.0,4.0,0.0,A61K,C07J,G01N,0.9333333373069763,0.46666666865348816,0.0,1991,,
659888,Medical Preparations,Steroids,Rubber Treatment,LARRY LEWIS KLEIN,ALAN D ADAMS,ATTILIO LAGOSTINA,223878.0,266536.0,319708.0,8.0,4.0,0.0,A61K,C07J,C08C,0.9333333373069763,0.46666666865348816,0.13333334028720856,1991,,
659889,Medical Preparations,Steroids,Animal Feed,LARRY LEWIS KLEIN,ALAN D ADAMS,TIMOTHY D PHILLIPS,223878.0,266536.0,322522.0,8.0,4.0,0.0,A61K,C07J,A23K,0.9333333373069763,0.46666666865348816,0.20000000298023224,1991,,
659890,Medical Preparations,Steroids,Separation,LARRY LEWIS KLEIN,ALAN D ADAMS,KEVIN F GIRONDA,223878.0,266536.0,325397.0,8.0,4.0,0.0,A61K,C07J,B01D,0.9333333373069763,0.46666666865348816,0.0,1991,,
659891,Medical Preparations,Detergents,Layered Products,LARRY LEWIS KLEIN,DAVID J BATAL,WILLIAM J MCKILLIP,223878.0,294435.0,9288.0,8.0,2.0,0.0,A61K,C11D,B32B,0.9333333373069763,0.20000000298023224,0.0,1991,,
659892,Medical Preparations,Detergents,Photomechanical Process,LARRY LEWIS KLEIN,DAVID J BATAL,EBERHARD KUEHN,223878.0,294435.0,19486.0,8.0,2.0,0.0,A61K,C11D,G03F,0.9333333373069763,0.20000000298023224,0.0,1991,,
659893,Medical Preparations,Detergents,Explosive Compositions,LARRY LEWIS KLEIN,DAVID J BATAL,MARY M STINECIPHER,223878.0,294435.0,124053.0,8.0,2.0,0.0,A61K,C11D,C06B,0.9333333373069763,0.20000000298023224,0.13333334028720856,1991,,
